,rotowire_id,sportradar_id,full_name,gsis_id,search_full_name,news_updated,position,rotoworld_id,depth_chart_position,injury_start_date,injury_notes,last_name,espn_id,yahoo_id,sport,pandascore_id,first_name,injury_body_part,stats_id,age,birth_country,number,player_id,weight,status,search_first_name,practice_participation,birth_state,search_last_name,team,oddsjam_id,practice_description,birth_date,search_rank,injury_status,hashtag,swish_id,height,active,high_school,depth_chart_order,fantasy_positions,years_exp,metadata,fantasy_data_id,college,birth_city
7155,14839,22f733ff-fd31-4731-acf1-97843e9eb665,Tae Crowder,,taecrowder,1684816827143,LB,,LB,,,Crowder,3915171,32924,nfl,,Tae,,,26,,58,7155,235,Active,tae,,,crowder,,,,1997-03-12,9999999,,#taecrowder-NFL-FA-58,879071,73,True,Harris County (GA),,['LB'],3,,22156,Georgia,
1283,8584,b7b3c187-7447-4d02-94b7-5d3ee64ca530,Neiko Thorpe,00-0029329,neikothorpe,1605734731209,CB,,,,,Thorpe,15535,26122,nfl,,Neiko,,,31,,0,1283,210,Active,neiko,,,thorpe,,,,1990-02-11,697,,#neikothorpe-NFL-FA-0,,74,True,Tucker (GA),,['DB'],10,,14730,Auburn,
3628,11423,eee56782-7a13-4064-b0c7-551e5c1fdc97,David Moala,,davidmoala,,DT,,,,,Moala,2576842,29624,nfl,,David,,,29,,0,3628,300,Active,david,,,moala,,,,1992-12-30,9999999,,#davidmoala-NFL-FA-0,,74,True,Junipero Serra,,['DL'],6,,18415,Utah State,
1653,9086,ba736850-97fe-48c4-a5c8-cdbe3bf6fbd1,Josh Kline,00-0029992,joshkline,1584570324963,G,9008,,,,Kline,16403,27228,nfl,,Josh,,,32,,64,1653,300,Active,josh,,,kline,,,,1989-12-29,9999999,,#joshkline-NFL-FA-64,,75,True,Mason (OH),,['OL'],9,,15410,Kent State,
11386,,680238c0-f01c-11ed-beb1-27fdf5239b61,Brandon Kipper,,brandonkipper,,OL,,,,,Kipper,,,nfl,,Brandon,,,24,,68,11386,350,Active,brandon,,,kipper,,,,1998-09-16,9999999,,#brandonkipper-NFL-FA-68,1065480,78,True,Columbia (ID),,['OL'],0,,,Oregon State,
6067,13725,7191cfa4-01c7-45ed-95a8-0d503ed1cc1b,Ryan Pope, 00-0035331,ryanpope,1620785103531,OT,,,,,Pope,3917563,32458,nfl,,Ryan,,,25,,64,6067,315,Active,ryan,,,pope,,,,1996-10-17,9999999,,#ryanpope-NFL-FA-64,,79,True,Lakewood (CA),,"['OT', 'OL']",3,,20913,San Diego State,
8786,16518,bfb723f0-d2ef-11ec-96a0-c3471a31202c,Desmond Noel,,desmondnoel,1664292614296,OL,,OL,,,Noel,,,nfl,,Desmond,,,25,,60,8786,310,Inactive,desmond,,,noel,,,,1998-02-12,9999999,Questionable,#desmondnoel-NFL-FA-60,921570,76,True,Colerain (OH),,['OL'],0,,,Florida Atlantic,
6520,14108,c2a4c4a4-d0d7-4687-bd2b-7ea13118c3a7,Larry Williams, 00-0035075,larrywilliams,,G,,,,,Williams,3059734,32284,nfl,,Larry,,,26,,0,6520,330,Active,larry,,,williams,,,,1995-02-22,9999999,,#larrywilliams-NFL-FA-0,,76,True,Laney,,['OL'],3,,21477,Oklahoma State,
6174,13707,f413306f-0134-467d-82d0-df73f5f7bbe5,Chris Slayton, 00-0035004,chrisslayton,1653433222103,DT,,,,,Slayton,3124015,32077,nfl,,Chris,,836233,27,,98,6174,307,Active,chris,,,slayton,GB,1EE7AF63B17F,,1996-08-01,9999999,,#chrisslayton-NFL-GB-98,836233,76,True,Crete-Monee (IL),,['DL'],4,{'rookie_year': '2019'},20942,Syracuse,
7062,14437,c8bbff7b-3b6e-413f-8945-24c01bfd84c5,Rodrigo Blankenship,,rodrigoblankenship,1692670211690,K,,K,,,Blankenship,3915165,33211,nfl,,Rodrigo,,,26,,15,7062,184,Active,rodrigo,,,blankenship,,,,1997-01-29,353,,#rodrigoblankenship-NFL-FA-15,880522,73,True,Sprayberry (GA),,['K'],3,,22112,Georgia,
10216,17002,9956eabc-16da-4a1c-ab80-fe0910bcaa12,Kenny McIntosh,,kennymcintosh,1700838335489,RB,,RB,,,McIntosh,,,nfl,,Kenny,,,23,,25,10216,204,Active,kenny,,,mcintosh,SEA,38E8C0B4D8CF,,2000-03-03,512,,#kennymcintosh-NFL-SEA-25,1172050,72,True,University School (FL),4,['RB'],0,{'rookie_year': '2023'},,Georgia,
2438,10276,cbbf7b76-cd26-462e-bc18-d80f5109723b,Mark Glowinski,00-0031581,markglowinski,1700099402483,G,,OL,,,Glowinski,2976632,28522,nfl,,Mark,,,31,,64,2438,310,Active,mark,,,glowinski,NYG,F2F7DB4CE950,,1992-05-03,9999999,,#markglowinski-NFL-NYG-64,691369,76,True,G.A.R. Memorial (PA),,"['OL', 'OG']",8,{'rookie_year': '2015'},16895,West Virginia,
10999,17409,95242131-623b-41d0-8898-9d6f71da56f7,Josh Hayes,,joshhayes,1700424041032,CB,,LCB,,,Hayes,,,nfl,,Josh,,,24,,32,10999,190,Active,josh,,,hayes,TB,E7A1FD1AB3DA,,1999-04-24,9999999,,#joshhayes-NFL-TB-32,1067878,72,True,Lake Gibson (FL),3,['DB'],0,{'rookie_year': '2023'},,Kansas State,
6884,14678,cf95d473-31b5-4bf4-b52c-386567c51caa,Logan Stenberg,,loganstenberg,1691787953105,G,,,,,Stenberg,3915252,32791,nfl,,Logan,,,26,,74,6884,315,Active,logan,,,stenberg,TB,63DA17336127,,1997-03-18,9999999,,#loganstenberg-NFL-TB-74,881649,78,True,James Clemens (AL),,['OL'],3,{'rookie_year': '2020'},22026,Kentucky,
625,7144,4a8190f6-039d-485b-8d51-7f98368b02e1,Darian Stewart,00-0027256,darianstewart,1607644828515,FS,6350,,,,Stewart,13645,24590,nfl,,Darian,,332881,33,,24,625,214,Active,darian,,,stewart,,,,1988-08-04,9999999,,#darianstewart-NFL-FA-24,,71,True,Lee (AL),,['DB'],12,,11548,South Carolina,
7476,14819,92732073-30ea-4b5c-8007-18437df21a46,Trevon McSwain,,trevonmcswain,,DT,,,,,McSwain,3917802,33178,nfl,,Trevon,,,25,,75,7476,285,Inactive,trevon,,,mcswain,,,,1996-11-04,9999999,,#trevonmcswain-NFL-FA-75,,78,True,Lambert (GA),,['DL'],2,,22451,Duke,
11530,,28295740-0883-11ee-97b1-bf337c4e77c6,Nick Williams,,nickwilliams,,WR,,,,,Williams,,,nfl,,Nick,,,,,86,11530,220,Active,nick,,,williams,,,,,472,,#nickwilliams-NFL-FA-86,,76,True,Cherry Creek (CO),,['WR'],0,,,UNLV,
2425,10420,1686f2b7-90e8-4d0a-89f8-415310ae2bd8,Josh Shaw,00-0032168,joshshaw,1616275202956,SS,10465,,,,Shaw,2971605,28508,nfl,,Josh,,542792,29,,27,2425,200,Inactive,josh,,,shaw,,,,1992-03-27,9999999,,#joshshaw-NFL-FA-27,,73,False,Palmdale (CA),,['DB'],7,,16881,Southern California,
6233,13686,21a33144-63ee-4125-ac44-3fc911a39d50,Matt Sokol, 00-0035436,mattsokol,1693449619407,TE,,,,,Sokol,3121378,32551,nfl,,Matt,,824177,28,,87,6233,258,Active,matt,,,sokol,NE,FAE7C4A9DA7E,,1995-11-09,512,,#mattsokol-NFL-NE-87,824177,77,True,Adams (MI),,['TE'],4,{'rookie_year': '2019'},21158,Michigan State,
1095,8320,a2015dbb-fd0b-46fc-ad19-eb387605f244,Coty Sensabaugh,00-0029529,cotysensabaugh,1584994832740,CB,7572,,,,Sensabaugh,14998,25825,nfl,,Coty,,401730,33,,37,1095,187,Active,coty,,,sensabaugh,,,,1988-11-15,9999999,,#cotysensabaugh-NFL-FA-37,,71,True,Dobyns-Bennett (TN),,['DB'],10,,13949,Clemson,
286,5278,2e35b163-2fef-4659-b9d8-5916dbe06179,Dwayne Bowe,,dwaynebowe,1558032615659,WR,4184,,,,Bowe,10467,8277,nfl,,Dwayne,,225224,35,,80,286,222,Inactive,dwayne,,,bowe,,,,1984-09-21,9999999,,#dwaynebowe-NFL-FA-80,,"6'2""",False,Norland (FL),,['WR'],13,,7203,Louisiana State,
2246,10047,636dd681-4b50-43cf-8a1a-999e43b848fe,Kelvin Palmer,,kelvinpalmer,,G,,,,,Palmer,17225,28110,nfl,,Kelvin,,,27,,70,2246,290,Inactive,kelvin,,,palmer,,,,1990-10-23,9999999,,#kelvinpalmer-NFL-FA-70,,"6'4""",False,,,['OL'],1,,16649,Baylor,
2157,10122,c1061b7f-69a0-4e8c-a8db-606b12e13610,Isame Faciane,,isamefaciane,,G,,,,,Faciane,16992,27892,nfl,,Isame,,,30,,69,2157,302,Active,isame,,,faciane,,,,1991-05-11,9999999,,#isamefaciane-NFL-FA-69,,76,True,Salmen (LA),,['OL'],8,,16503,Florida International,
47,,192e6f3d-c0d0-474e-b102-7b6a9c5743d3,Jackie Battle,,jackiebattle,,FB,,,,,Battle,11197,,nfl,,Jackie,,,33,,44,47,240,Inactive,jackie,,,battle,,,,1983-10-01,9999999,,#jackiebattle-NFL-FA-44,,"6'2""",False,,,['RB'],7,,1362,Houston,
5767,13354,ff214afc-4e6a-48c1-986e-d52271c6ad8e,Adonis Alexander,00-0034840,adonisalexander,1634607309220,DB,13879,,,,Alexander,3871875,31762,nfl,,Adonis,,868023,25,,44,5767,205,Inactive,adonis,,,alexander,NO,,,1996-11-07,1510,,#adonisalexander-NFL-NO-44,,75,False,Independence (NC),,['DB'],4,,20674,Virginia Tech,
159,2537,e77c194a-dfc8-4584-8bc1-a8b2adef859d,Dwight Freeney,,dwightfreeney,1524176401685,DE,1517,,,,Freeney,3539,5897,nfl,,Dwight,,80989,40,,93,159,268,Inactive,dwight,,,freeney,,,,1980-02-19,9999999,,#dwightfreeney-NFL-FA-93,,"6'1""",False,Bloomfield (CT),,['DL'],18,,4131,Syracuse,
586,,853c2e4e-7363-4f00-93dd-a9f514407225,Mike Kafka,,mikekafka,,QB,5855,,,,Kafka,13397,24097,nfl,,Mike,,285059,31,,3,586,225,Inactive,mike,,,kafka,,,,1987-07-25,9999999,,#mikekafka-NFL-FA-3,,"6'3""",False,,,['QB'],4,,11323,Northwestern,
253,5391,b5584569-4a6d-4739-a810-eec2b5edeea4,James Jones,,jamesjones,,WR,4242,,,,Jones,10522,8332,nfl,,James,,218298,36,,89,253,200,Inactive,james,,,jones,,,,1984-03-31,9999999,,#jamesjones-NFL-FA-89,,"6'1""",False,Gunderson (CA),,['WR'],13,,6302,San Jose State,
8876,16487,d82fc6a0-d473-11ec-8be1-059b7cb3dc59,Kevin Kassis,,kevinkassis,1668555355564,WR,,,,,Kassis,,,nfl,,Kevin,,,25,,0,8876,197,Active,kevin,,,kassis,,,,1997-09-19,9999999,,#kevinkassis-NFL-FA-0,946360,72,True,Oak Ridge (CA),,['WR'],2,{'years_exp_shift': '1'},,Montana State,
6054,13690,5bb30e2d-868a-4597-94dd-0e0f6ab76d66,Derrick Baity, 00-0035446,derrickbaity,,CB,,,,,Baity,3915240,32500,nfl,,Derrick,,,25,,30,6054,188,Active,derrick,,,baity,,,,1996-12-23,9999999,,#derrickbaity-NFL-FA-30,,75,True,H.B. Plant,,['DB'],3,,21019,Kentucky,
8036,15674,5bd229ba-0208-4591-9bca-38e054e2c218,Zeandae Johnson,,zeandaejohnson,,DT,,,,,Johnson,,,nfl,,Zeandae,,,24,,0,8036,290,Active,zeandae,,,johnson,,,,1997-06-15,,,#zeandaejohnson-NFL-FA-0,866279,76,True,Central (CA),,['DL'],1,,,California,
7338,14489,3b8a2ce7-52d1-4ca2-af53-b7d7617936b3,Cohl Cabral,,cohlcabral,1693001402649,C,,OL,,,Cabral,4047834,33249,nfl,,Cohl,,,25,,79,7338,304,Active,cohl,,,cabral,,,,1998-02-11,9999999,,#cohlcabral-NFL-FA-79,910425,77,True,Los Osos (CA),,['OL'],3,,22001,Arizona State,
8887,16610,8a5ec760-d52b-11ec-b52d-e7a911758389,Mike Greene,,mikegreene,1700925946632,DT,,LDE,,,Greene,,,nfl,,Mike,Calf,,24,,91,8887,293,Active,mike,,,greene,TB,986BB453646C,,1999-05-03,9999999,Questionable,#mikegreene-NFL-TB-91,1049541,75,True,Highland Springs (VA),2,['DL'],1,{'rookie_year': '2022'},,James Madison,
3957,10181,40d0e8a7-ca2f-4ea3-8122-948ac7737453,Blake Sims,,blakesims,,QB,,,,,Sims,2515957,30082,nfl,,Blake,,557175,30,,25,3957,208,Active,blake,,,sims,,,,1992-01-03,9999999,,#blakesims-NFL-FA-25,,72,True,Gainesville (GA),,['QB'],5,,18790,Alabama,
6865,14463,1ea7affb-e5e7-491a-aaa3-55e200b2eb48,Colby Parkinson,,colbyparkinson,1700619930577,TE,,TE,,,Parkinson,4242557,32803,nfl,,Colby,,,24,,84,6865,265,Active,colby,,,parkinson,SEA,570514936B0A,,1999-01-08,622,,#colbyparkinson-NFL-SEA-84,1060312,79,True,Oaks Christian (CA),2,['TE'],3,{'rookie_year': '2020'},21807,Stanford,
5493,13257,04f6abef-834f-470e-9c15-8c0cc62fde4e,Charvarius Ward,00-0034573,charvariusward,1698202225935,CB,,LCB,,,Ward,4037361,31293,nfl,,Charvarius,,,27,,7,5493,196,Active,charvarius,,,ward,SF,19C68291FAC0,,1996-05-16,9999999,,#charvariusward-NFL-SF-7,912248,73,True,McComb (MS),1,['DB'],5,{'rookie_year': '2018'},20204,Middle Tennessee,
311,,c0ef0d99-8f3f-480e-a9b5-eeff5c8f7339,Brandon Fields,,brandonfields,,P,,,,,Fields,10668,8479,nfl,,Brandon,,,36,,4,311,245,Inactive,brandon,,,fields,,,,1984-05-21,9999999,,#brandonfields-NFL-FA-4,,"6'5""",False,St. John's Jesuit (OH),,['P'],13,,7650,Michigan State,
7756,15325,253afa4e-a404-41e5-82bc-4c41508498f5,Khyiris Tonga,,khyiristonga,1701130818394,DT,,NT,,,Tonga,,,nfl,,Khyiris,,,27,,95,7756,338,Active,khyiris,,,tonga,MIN,608CD70F8CE0,,1996-07-07,9999999,,#khyiristonga-NFL-MIN-95,1071559,76,True,Granger (UT),2,['DL'],2,{'rookie_year': '2021'},,BYU,
11192,17486,e032f0a0-e900-11ed-938d-0d67804b975f,Malik Flowers,,malikflowers,1697577630327,WR,,,,,Flowers,,,nfl,,Malik,,,24,,19,11192,195,Active,malik,,,flowers,,F23EDF713AD5,,1999-06-23,277,,#malikflowers-NFL-FA-19,1061795,75,True,A.B. Miller (CA),,['WR'],0,{'rookie_year': '2023'},,Montana,
1126,8033,0847010c-9a77-4f0b-9d63-c8b4b224d263,Brock Osweiler,00-0029682,brockosweiler,1571264455252,QB,7450,,,,Osweiler,14879,25767,nfl,,Brock,,496553,31,,80,1126,240,Injured Reserve,brock,,,osweiler,,,,1990-11-22,9999999,,#brockosweiler-NFL-FA-80,,79,False,Flathead (MT),,['QB'],10,,14053,Arizona State,
2669,10368,f5701032-4b23-4438-8446-6394665312a5,Alani Fua,,alanifua,,LB,,,,,Fua,2513206,28804,nfl,,Alani,,,28,,59,2669,234,Injured Reserve,alani,,,fua,,,,1992-01-01,9999999,,#alanifua-NFL-FA-59,,"6'5""",False,Oaks Christian (CA),,['LB'],5,,17137,Brigham Young,
1788,9779,8e16968a-ac98-4e30-a7b4-5e90202277f6,Beau Allen,00-0031089,beauallen,1656738024352,NT,9708,,,,Allen,16912,27752,nfl,,Beau,,556251,30,,94,1788,327,Active,beau,,,allen,,,,1991-11-14,9999999,,#beauallen-NFL-FA-94,,75,True,Minnetonka (MN),,['DL'],8,{'injury_override_regular_2020_5': 'COV'},15960,Wisconsin,
8231,,,Player Invalid,,playerinvalid,,RB,,,,,Invalid,,,nfl,,Player,,,,,,8231,,Inactive,player,,,invalid,,,,,,,#playerinvalid-NFL-FA,,,False,,,['RB'],0,,,,
11050,16930,b9fbbcf2-35cb-4de4-9622-16630b51c792,DeMarcco Hellams,,demarccohellams,1699643747312,DB,,SS,,,Hellams,,,nfl,,DeMarcco,,,23,,37,11050,213,Active,demarcco,,,hellams,ATL,2BA522CD71FB,,2000-06-05,9999999,,#demarccohellams-NFL-ATL-37,1172156,73,True,DeMatha Catholic (MD),2,['DB'],0,{'rookie_year': '2023'},,Alabama,
6143,13764,8d44783d-6149-4e6c-8a5f-5fead0ec7677,Marvell Tell,,marvelltell,1695161731396,CB,,DB,,,Tell,3912544,31976,nfl,,Marvell,Undisclosed,,27,,39,6143,198,Inactive,marvell,,,tell,,,,1996-08-02,9999999,Questionable,#marvelltell-NFL-FA-39,880042,74,True,Encino Crespi (CA),,['DB'],4,,20961,USC,
2971,,,Anthony Ezeakunne,,anthonyezeakunne,,TE,,,,,Ezeakunne,,29202,nfl,,Anthony,,888078,,,89,2971,240,Inactive,anthony,,,ezeakunne,,,,,9999999,,#anthonyezeakunne-NFL-FA-89,,"6'4""",False,,,['TE'],0,,17466,Chapman,
4158,11993,f4c59ced-4d11-4314-a761-ec0883edd3c1,Eddie Jackson,00-0033784,eddiejackson,1698621629253,DB,12297,FS,,,Jackson,3054847,30225,nfl,,Eddie,,,29,,4,4158,206,Active,eddie,,,jackson,CHI,A30F6BF1D834,,1993-12-10,378,,#eddiejackson-NFL-CHI-4,750841,72,True,Boyd Anderson (FL),1,['DB'],6,{'rookie_year': '2017'},19004,Alabama,
11550,17663,b7d9d530-40ec-11ee-8659-1d4777ed547b,DaShaun White,,dashaunwhite,1692730841524,LB,,,,,White,,,nfl,,DaShaun,,,23,,49,11550,225,Active,dashaun,,,white,,,,2000-01-02,9999999,,#dashaunwhite-NFL-FA-49,1125590,72,True,North Richland Hills (TX),,['LB'],0,,,Oklahoma,
2417,10298,3887491b-d2f3-43e2-bd27-01ba860a65f7,Arie Kouandjio,00-0031942,ariekouandjio,1527117001351,G,,,,,Kouandjio,2515944,28500,nfl,,Arie,,,28,,60,2417,310,Inactive,arie,,,kouandjio,,,,1992-04-23,9999999,,#ariekouandjio-NFL-FA-60,,"6'5""",False,DeMatha Catholic (MD),,['OL'],5,,16873,Alabama,
2724,12194,d5ed27ed-e5f3-4d4a-a8af-79887c1881a0,Brandon King,00-0031856,brandonking,1661058320251,LB,,LB,,,King,3051905,28987,nfl,,Brandon,,746886,29,,36,2724,220,Active,brandon,,,king,,,,1993-06-08,9999999,Questionable,#brandonking-NFL-FA-36,746886,74,True,Thompson (AL),,"['LB', 'DB']",7,{'injury_override_regular_2020_5': 'COV'},17192,Auburn,
1402,8951,bed70009-eeb1-4806-b65e-3bfc54963cb7,Armonty Bryant,00-0030553,armontybryant,1531875601581,DE,8616,,,,Bryant,16037,26840,nfl,,Armonty,,694748,30,,95,1402,265,Inactive,armonty,,,bryant,,,,1990-05-20,9999999,,#armontybryant-NFL-FA-95,,"6'4""",False,Wichita Falls (TX),,['DL'],7,,14946,East Central,
753,,ea3365f9-6ca3-4e66-bb73-574d99e5c387,Jason Williams,,jasonwilliams,,OLB,,,,,Williams,12749,9333,nfl,,Jason,,,31,,52,753,245,Inactive,jason,,,williams,,,,1986-02-21,9999999,,#jasonwilliams-NFL-FA-52,,"6'1""",False,,,['LB'],7,,12445,Western Illinois,
6562,14261,707b300c-cc7d-48e9-a0ea-ef20bac0ed0e,Blake Camper, 00-0035425,blakecamper,1567790129030,OT,,,,,Camper,3924355,32539,nfl,,Blake,,,25,,0,6562,309,Active,blake,,,camper,,,,1996-12-17,9999999,,#blakecamper-NFL-FA-0,,80,True,Frank W. Cox,,['OL'],3,,21181,South Carolina,
3684,11659,,Derek Keaton,,derekkeaton,,WR,,,,,Keaton,,29918,nfl,,Derek,,,24,,18,3684,183,Inactive,derek,,,keaton,,,,1994-04-10,9999999,,#derekkeaton-NFL-FA-18,,"5'10""",False,,,['WR'],0,,18484,Georgia Southern,
2345,10035,5a6b3b96-6785-4eb3-99b3-c51a96b9fb4d,Dorial Green-Beckham,00-0032218,dorialgreenbeckham,1545423915118,WR,10395,,,,Green-Beckham,2971433,28428,nfl,,Dorial,,689897,27,,18,2345,237,Inactive,dorial,,,greenbeckham,,,,1993-04-12,9999999,,#dorialgreenbeckham-NFL-FA-18,,"6'5""",False,Hillcrest (MO),,['WR'],5,,16801,Missouri,
1987,9453,4c3c6b63-aa1f-4452-9d1d-662073f06142,Marqise Lee,00-0031431,marqiselee,1636498531560,WR,9402,,,,Lee,16787,27567,nfl,,Marqise,,599006,30,,13,1987,196,Inactive,marqise,,,lee,,,,1991-11-25,795,,#marqiselee-NFL-FA-13,,72,True,Junipero Serra (CA),,['WR'],8,{'injury_override_regular_2020_5': 'COV'},16258,Southern California,
7679,15522,865d4bf9-5d13-42a6-a8f9-a4e9a93c7375,Alim McNeill,,alimmcneill,1675551633905,NT,,LDT,,,McNeill,,,nfl,,Alim,,,23,,54,7679,315,Active,alim,,,mcneill,DET,8E20E51CD259,,2000-05-11,9999999,,#alimmcneill-NFL-DET-54,1122505,74,True,Sanderson (NC),1,['DL'],2,{'rookie_year': '2021'},,North Carolina State,
2334,10208,c682e8ea-fe48-45d2-af60-682a6125ab22,Phillip Dorsett,00-0032208,phillipdorsett,1694475016662,WR,10381,,,,Dorsett,2579604,28417,nfl,,Phillip,,596417,30,,13,2334,192,Active,phillip,,,dorsett,DEN,B18E30C5C56A,,1993-01-05,9999999,,#phillipdorsett-NFL-DEN-13,596417,70,True,St. Thomas Aquinas (FL),,['WR'],8,{'rookie_year': '2015'},16790,Miami (FL),
338,6992,75b812dc-cb66-43a8-93b5-b989c5dd073e,Andrew Gardner,,andrewgardner,,G,,,,,Gardner,12659,9445,nfl,,Andrew,,,34,,69,338,308,Inactive,andrew,,,gardner,,,,1986-04-04,9999999,,#andrewgardner-NFL-FA-69,,"6'6""",False,Sandy Creek (GA),,['OL'],11,,8326,Georgia Tech,
6026,13864,ded35e89-0ed7-44e2-8e97-5566330e6d3d,Albert Huggins, 00-0035455,alberthuggins,1678913730529,DT,,RDE,,,Huggins,3728248,32509,nfl,,Albert,,,26,,94,6026,305,Active,albert,,,huggins,ATL,8A14281C8F4A,,1997-06-27,9999999,,#alberthuggins-NFL-ATL-94,867748,75,True,Orangeburg-Wilkinson (SC),2,['DL'],4,{'rookie_year': '2019'},20815,Clemson,
2009,9426,305c4a34-6428-418e-adf6-09f60e83c674,Michael Schofield,00-0031353,michaelschofield,1700008535392,T,9549,,,,Schofield,16741,27623,nfl,,Michael,,,33,,71,2009,301,Active,michael,,,schofield,DET,EDFB1CBFB5D5,,1990-11-15,9999999,,#michaelschofield-NFL-DET-71,511492,78,True,Carl Sandburg (IL),,"['OT', 'OL', 'OG']",9,{'rookie_year': '2014'},16284,Michigan,
9759,17086,3a00b600-ea03-11ed-8d34-41182339b277,C.J. Johnson,,cjjohnson,1686000047730,WR,,,,,Johnson,,,nfl,,C.J.,,,22,,82,9759,225,Active,cj,,,johnson,,,,2000-11-04,669,,#cjjohnson-NFL-FA-82,1172798,73,True,D.H. Conley (NC),,['WR'],0,{'source_id': '7683e36a-5357-43e0-ac7b-e821ae145d70'},,East Carolina,
4754,,,Duplicate Player,,duplicateplayer,,,,,,,Player,,30602,nfl,,Duplicate,,728034,,,0,4754,,Inactive,duplicate,,,player,BUF,,,,9999999,,#duplicateplayer-NFL-BUF-0,,,False,,,,0,,19673,,
7091,14642,08df3736-14f2-465e-af74-cdcdebe19a66,Aaron Parker,,aaronparker,1661648159915,WR,,,,,Parker,4032749,33095,nfl,,Aaron,,,24,,21,7091,209,Active,aaron,,,parker,,,,1998-05-21,457,,#aaronparker-NFL-FA-21,924598,74,True,Gwynn Park (MD),,['WR'],2,,21969,Rhode Island,
5623,13230,ac7b90e4-0f47-4f77-b521-7dc92043a9f3,Mike Love,00-0034511,mikelove,1640729402182,DE,,DL,,,Love,3051371,31605,nfl,,Mike,,,29,,56,5623,255,Active,mike,,,love,,,,1994-01-22,9999999,,#mikelove-NFL-FA-56,741775,75,True,Countryside (FL),,['DL'],5,,20253,South Florida,
3506,11124,0b6d4047-2c3d-4727-8cd9-0ec66178c7a7,Ryan Malleck,00-0032650,ryanmalleck,1542777332034,TE,11545,,,,Malleck,2577892,29857,nfl,,Ryan,,601609,28,,82,3506,253,Inactive,ryan,,,malleck,,,,1993-07-22,9999999,,#ryanmalleck-NFL-FA-82,,77,False,Point Pleasant Borough (NJ),,['TE'],6,,18272,Virginia Tech,
6788,14617,dbeff2ee-8d26-48f3-b345-3cd88c374c87,Xavier McKinney,,xaviermckinney,1701067509836,DB,,FS,,,McKinney,4241470,32706,nfl,,Xavier,,,25,,29,6788,201,Active,xavier,,,mckinney,NYG,9EDD2907414E,,1998-08-08,372,,#xaviermckinney-NFL-NYG-29,973968,72,True,Roswell (GA),1,['DB'],3,{'rookie_year': '2020'},21936,Alabama,
339,6114,24a6423a-0c3f-4cfb-b25a-fc05c04c9f7f,Brian Hartline,,brianhartline,,WR,5191,,,,Hartline,12568,9372,nfl,,Brian,,296910,33,,83,339,200,Inactive,brian,,,hartline,,,,1986-11-22,9999999,,#brianhartline-NFL-FA-83,,"6'2""",False,GlenOak (OH),,['WR'],11,,8330,Ohio State,
332,5976,92018cf6-b194-44a9-bf07-0e20861bc6b8,Jairus Byrd,,jairusbyrd,,FS,5307,,,,Byrd,12613,9306,nfl,,Jairus,,296058,33,,31,332,203,Inactive,jairus,,,byrd,,,,1986-10-07,9999999,,#jairusbyrd-NFL-FA-31,,"5'10""",False,Clayton (MO),,['DB'],11,,8281,Oregon,
4936,,,Skyler Howard,,skylerhoward,,QB,,,,,Howard,,30758,nfl,,Skyler,,823069,23,,0,4936,209,Active,skyler,,,howard,SEA,,,1994-11-06,9999999,,#skylerhoward-NFL-SEA-0,,"5'11""",True,,,['QB'],1,,19574,West Virginia,
5297,13011,c85c0efc-3391-4a8e-b8a4-370b32fd09ce,Zach Sieler,00-0034285,zachsieler,1696967436520,DT,,LDE,,,Sieler,3057956,31208,nfl,,Zach,,1115236,28,,92,5297,300,Active,zach,,,sieler,MIA,E637620C4D93,,1995-09-07,9999999,,#zachsieler-NFL-MIA-92,1115236,78,True,Pinckney (MI),1,['DL'],5,{'rookie_year': '2018'},20051,Ferris State,
2602,10718,865d8df9-06ec-40c3-8c71-637f9fd0bcbf,Darius Jennings,00-0031972,dariusjennings,1629761455179,WR,,,,,Jennings,2577808,29038,nfl,,Darius,,605784,29,,86,2602,180,Active,darius,,,jennings,,,,1992-06-28,913,,#dariusjennings-NFL-FA-86,,70,True,Gilman School (MD),,['WR'],7,,17070,Virginia,
1965,9637,5165ce25-382b-4809-83b7-8c66d93c2aef,Zach Kerr,00-0031105,zachkerr,1642608614361,DE,,DL,,,Kerr,17071,27905,nfl,,Zach,,495347,31,,69,1965,335,Active,zach,,,kerr,,,,1990-08-29,9999999,,#zachkerr-NFL-FA-69,495347,74,True,Quince Orchard (MD),,['DL'],8,,16226,Delaware,
5954,13435,cd9b9d93-4368-4495-803e-f5d2524c8468,Jordan Brailford, 00-0035319,jordanbrailford,1606965935297,DE,,LB,,,Brailford,3122420,32085,nfl,,Jordan,,,27,,49,5954,252,Active,jordan,,,brailford,,,,1995-10-09,9999999,,#jordanbrailford-NFL-FA-49,835401,75,True,Booker T. Washington (OK),,"['LB', 'DL']",3,,21040,Oklahoma State,
5460,13131,622c2cf0-a29e-4943-8819-f9dc48f3d7a0,Kaare Vedvik,00-0034202,kaarevedvik,1631108104037,K,13603,,,,Vedvik,3068715,31421,nfl,,Kaare,,824269,27,,0,5460,210,Active,kaare,,,vedvik,,,,1994-03-16,1436,,#kaarevedvik-NFL-FA-0,824269,75,True,McPherson (KS),,"['P', 'K']",4,,20248,Marshall,
6703,,,Andrew Wellock,,andrewwellock,,K,,,,,Wellock,,,nfl,,Andrew,,,,,0,6703,,Inactive,andrew,,,wellock,,,,,9999999,,#andrewwellock-NFL-FA-0,,,False,,,['K'],0,{'override_active': 'false'},21620,,
